relative_path;has_direct_registrar_alteracao;instantiated_repositories;repos_mutating_without_log;repos_unknown_class
app/adms/Controllers/receive/CheckBusyReceive.php;0;ReceiptsRepository;;
app/adms/Controllers/receive/ClearBusyReceive.php;0;ReceiptsRepository;;
app/adms/Controllers/receive/CreateReceive.php;0;CustomerRepository|FrequencyRepository|PaymentMethodsRepository|AccountPlanRepository|CostCentersRepository|BanksRepository|ReceiptsRepository|LogsRepository;;
app/adms/Controllers/receive/DeleteReceive.php;0;ReceiptsRepository|LogsRepository;;
app/adms/Controllers/receive/GetReceiptsStatus.php;0;PaymentsRepository|ReceiptsRepository;;
app/adms/Controllers/receive/InstallmentsReceive.php;0;InstallmentsReceiveRepository|ReceiptsRepository|CustomerRepository|FrequencyRepository|PartialValuesRepository|LogsRepository;InstallmentsReceiveRepository;
app/adms/Controllers/receive/ListPartialValuesReceive.php;0;PartialValuesRepository;;
app/adms/Controllers/receive/ListReceipts.php;0;ReceiptsRepository;;
app/adms/Controllers/receive/ProcessFileReceipts.php;0;ReceiptsRepository;;
app/adms/Controllers/receive/Receive.php;0;ReceiptsRepository|CustomerRepository|FrequencyRepository|PaymentMethodsRepository|AccountPlanRepository|CostCentersRepository|BanksRepository|LogsRepository;;
app/adms/Controllers/receive/UpdateReceive.php;0;ReceiptsRepository|CustomerRepository|FrequencyRepository|AccountPlanRepository|CostCentersRepository|LogsRepository;;
app/adms/Controllers/receive/ViewReceive.php;0;ReceiptsRepository|PartialValuesRepository|LogsRepository;;
app/adms/Controllers/receive%20copy/CreateBank.php;0;;;
app/adms/Controllers/receive%20copy/ListBanks.php;0;;;
app/adms/Controllers/receive%20copy/UpdateBank.php;0;;;
app/adms/Controllers/receive%20copy/ViewBank.php;0;;;
app/adms/Controllers/reports/DeleteDynamicReport.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/reports/DynamicReportBuilder.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/reports/DynamicReportBuilderLocal.php;0;;;
app/adms/Controllers/reports/DynamicReportBuilderSap.php;0;;;
app/adms/Controllers/reports/ExecuteDynamicReport.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/reports/ExportDynamicReportExcel.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/reports/ExportDynamicReportPdf.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/reports/ListDynamicReports.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/reports/ListDynamicReportsSap.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/reports/SalesDashboard.php;0;;;
app/adms/Controllers/reports/SalesDashboardData.php;0;;;
app/adms/Controllers/reports/SaveDynamicReport.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/reports/ViewDynamicReport.php;0;DynamicReportsRepository;DynamicReportsRepository;
app/adms/Controllers/rh/RhAtualizarStatusCandidatura.php;0;RhVagasRepository;;
app/adms/Controllers/rh/RhCandidatos.php;0;RhCandidatosRepository|RhVagasRepository;;
app/adms/Controllers/rh/RhCandidatosCreate.php;0;RhCandidatosRepository;;
app/adms/Controllers/rh/RhCandidatosDelete.php;0;RhCandidatosRepository|LogAlteracoesRepository|LogJustificativasRepository;LogJustificativasRepository;
app/adms/Controllers/rh/RhCandidatosEdit.php;0;RhCandidatosRepository|LogAlteracoesRepository|LogJustificativasRepository;LogJustificativasRepository;
app/adms/Controllers/rh/RhCandidatosVagas.php;0;RhVagasRepository|RhCandidatosRepository;;
app/adms/Controllers/rh/RhCandidatosView.php;0;RhCandidatosRepository;;
app/adms/Controllers/rh/RhEntrevistas.php;0;RhEntrevistasRepository;RhEntrevistasRepository;
app/adms/Controllers/rh/RhEntrevistasCreate.php;0;RhEntrevistasRepository|RhCandidatosRepository|RhVagasRepository;RhEntrevistasRepository;
app/adms/Controllers/rh/RhEntrevistasDelete.php;0;RhEntrevistasRepository;RhEntrevistasRepository;
app/adms/Controllers/rh/RhEntrevistasEdit.php;0;RhEntrevistasRepository|RhVagasRepository|RhCandidatosRepository;RhEntrevistasRepository;
app/adms/Controllers/rh/RhEntrevistasView.php;0;RhEntrevistasRepository;RhEntrevistasRepository;
app/adms/Controllers/rh/RhKpiDashboard.php;0;RhCandidatosRepository;;
app/adms/Controllers/rh/RhVagas.php;0;RhVagasRepository;;
app/adms/Controllers/rh/RhVagasCandidatos.php;0;RhVagasRepository|RhCandidatosRepository;;
app/adms/Controllers/rh/RhVagasCreate.php;0;RhVagasRepository;;
app/adms/Controllers/rh/RhVagasDelete.php;0;RhVagasRepository|LogAlteracoesRepository|LogJustificativasRepository;LogJustificativasRepository;
app/adms/Controllers/rh/RhVagasEdit.php;0;RhVagasRepository|LogAlteracoesRepository|LogJustificativasRepository;LogJustificativasRepository;
app/adms/Controllers/rh/RhVagasPipeline.php;0;RhVagasRepository;;
app/adms/Controllers/rh/RhVagasView.php;0;RhVagasRepository;;
app/adms/Controllers/rh/RhVincularCandidatoVaga.php;0;RhVagasRepository;;
app/adms/Controllers/rooms/AdminBookingDashboard.php;0;MeetingRoomsRepository|RoomBookingsRepository;;
app/adms/Controllers/rooms/BookingReports.php;0;RoomBookingsRepository|MeetingRoomsRepository;;
app/adms/Controllers/rooms/BookingWaitlist.php;0;BookingWaitlistRepository|MeetingRoomsRepository;;
app/adms/Controllers/rooms/BookRoom.php;0;MeetingRoomsRepository|RoomBookingsRepository|UsersRepository;;
app/adms/Controllers/rooms/CancelBooking.php;0;RoomBookingsRepository;;
app/adms/Controllers/rooms/CreateBooking.php;0;MeetingRoomsRepository|UsersRepository|RoomRequestTypesRepository|RoomBookingsRepository|BookingWaitlistRepository|RoomBookingSlotHoldRepository|BookingParticipantsRepository|BookingAdditionalRequestsRepository;;
app/adms/Controllers/rooms/CreateMeetingRoom.php;0;MeetingRoomsRepository;;
app/adms/Controllers/rooms/CreateRequestType.php;0;;;
app/adms/Controllers/rooms/DeleteMeetingRoom.php;0;RoomBookingsRepository|MeetingRoomsRepository;;
app/adms/Controllers/rooms/DeleteRequestType.php;0;;;
app/adms/Controllers/rooms/ExtendBookingRecurrence.php;0;RoomBookingsRepository|MeetingRoomsRepository|BookingParticipantsRepository;;
app/adms/Controllers/rooms/ImportRoomBookings.php;0;ButtonPermissionUserRepository|MeetingRoomsRepository|RoomBookingsRepository|UsersRepository;;
app/adms/Controllers/rooms/JoinWaitlist.php;0;MeetingRoomsRepository|BookingWaitlistRepository;;
app/adms/Controllers/rooms/ListBookings.php;0;RoomBookingsRepository|MeetingRoomsRepository;;
app/adms/Controllers/rooms/ListMeetingRooms.php;0;MeetingRoomsRepository;;
app/adms/Controllers/rooms/ListRequestTypes.php;0;;;
app/adms/Controllers/rooms/MeetingBookingRsvp.php;0;BookingParticipantsRepository;;
app/adms/Controllers/rooms/RoomBookingSlotHold.php;0;RoomBookingSlotHoldRepository;;
app/adms/Controllers/rooms/RoomCalendar.php;0;MeetingRoomsRepository|RoomBookingsRepository;;
app/adms/Controllers/rooms/RoomsCalendarIntegrationSettings.php;0;RoomCalendarSettingsRepository;;
app/adms/Controllers/rooms/RoomsCreateRequestGroup.php;0;UsersRepository|RoomRequestGroupsRepository;;
app/adms/Controllers/rooms/RoomsCreateRequestType.php;0;RoomRequestGroupsRepository|RoomRequestTypesRepository;;
app/adms/Controllers/rooms/RoomsCreateServiceRequest.php;0;RoomRequestTypesRepository|UsersRepository|RoomBookingsRepository|RoomServiceRequestsRepository;;
app/adms/Controllers/rooms/RoomsDeleteRequestGroup.php;0;RoomRequestGroupsRepository;;
app/adms/Controllers/rooms/RoomsDeleteRequestType.php;0;RoomRequestTypesRepository;;
app/adms/Controllers/rooms/RoomsDeleteServiceRequest.php;0;RoomServiceRequestsRepository;;
app/adms/Controllers/rooms/RoomsListRequestGroups.php;0;RoomRequestGroupsRepository;;
app/adms/Controllers/rooms/RoomsListRequestTypes.php;0;RoomRequestTypesRepository;;
app/adms/Controllers/rooms/RoomsListServiceRequests.php;0;RoomServiceRequestsRepository|RoomRequestGroupsRepository|BookingAdditionalRequestsRepository;;
app/adms/Controllers/rooms/RoomsUpdateRequestGroup.php;0;RoomRequestGroupsRepository|UsersRepository;;
app/adms/Controllers/rooms/RoomsUpdateRequestType.php;0;RoomRequestTypesRepository|RoomRequestGroupsRepository;;
app/adms/Controllers/rooms/RoomsUpdateServiceRequest.php;0;RoomServiceRequestsRepository|RoomRequestTypesRepository|RoomRequestGroupsRepository;;
app/adms/Controllers/rooms/RoomsViewServiceRequest.php;0;RoomServiceRequestsRepository|RoomRequestGroupsRepository;;
app/adms/Controllers/rooms/UpdateBooking.php;0;RoomBookingsRepository|MeetingRoomsRepository|UsersRepository|RoomRequestTypesRepository|BookingAdditionalRequestsRepository|BookingWaitlistRepository|BookingParticipantsRepository;;
app/adms/Controllers/rooms/UpdateMeetingRoom.php;0;MeetingRoomsRepository;;
app/adms/Controllers/rooms/UpdateRequestType.php;0;;;
app/adms/Controllers/rooms/ViewBooking.php;0;RoomBookingsRepository|BookingAdditionalRequestsRepository|RoomServiceRequestsRepository;;
app/adms/Controllers/rooms/ViewMeetingRoom.php;0;MeetingRoomsRepository;;
app/adms/Controllers/serveFile/ServeFile.php;0;;;
app/adms/Controllers/session/CheckSession.php;0;AdmsSessionsRepository|LogAcessosRepository;AdmsSessionsRepository;
app/adms/Controllers/session/ExtendSession.php;0;AdmsSessionsRepository;AdmsSessionsRepository;
app/adms/Controllers/settings/AjaxPasswordPolicy.php;0;AdmsSessionsRepository|AdmsPasswordPolicyRepository;AdmsSessionsRepository;
app/adms/Controllers/settings/AjaxSimplePasswordValidate.php;0;LoginRepository;LoginRepository;
app/adms/Controllers/settings/CalendarConfig.php;0;CalendarRepository;;
app/adms/Controllers/settings/CreateEmailConfig.php;0;AdmsEmailConfigRepository;;
app/adms/Controllers/settings/EmailConfig.php;0;AdmsEmailConfigRepository;;
app/adms/Controllers/settings/ListEmailConfig.php;0;AdmsEmailConfigRepository;;
app/adms/Controllers/settings/McpApiConfig.php;0;AdmsMcpApiConfigRepository;;
app/adms/Controllers/settings/McpChatApi.php;0;ButtonPermissionUserRepository|AdmsMcpApiConfigRepository;;
app/adms/Controllers/settings/PasswordPolicy.php;0;AdmsPasswordPolicyRepository;;
app/adms/Controllers/settings/SapApiConfig.php;0;AdmsSapApiConfigRepository;;
app/adms/Controllers/settings/SaveMcpApiConfig.php;0;AdmsMcpApiConfigRepository;;
app/adms/Controllers/settings/SaveSapApiConfig.php;0;AdmsSapApiConfigRepository;;
app/adms/Controllers/settings/SaveWhatsAppConfig.php;0;AdmsWhatsAppConfigRepository;;
app/adms/Controllers/settings/TestEmailConfig.php;0;AdmsEmailConfigRepository;;
app/adms/Controllers/settings/TestSapApiConfig.php;0;AdmsSapApiConfigRepository;;
app/adms/Controllers/settings/TestWhatsAppConfig.php;0;;;
app/adms/Controllers/settings/WhatsAppConfig.php;0;AdmsWhatsAppConfigRepository;;
app/adms/Controllers/strategicIndicators/DeleteStrategicIndicator.php;0;StrategicIndicatorsRepository;StrategicIndicatorsRepository;
app/adms/Controllers/strategicIndicators/StrategicIndicatorsCreate.php;0;StrategicIndicatorsRepository|StrategicPlansRepository|UsersRepository;StrategicIndicatorsRepository|StrategicPlansRepository;
app/adms/Controllers/strategicIndicators/StrategicIndicatorsEdit.php;0;StrategicIndicatorsRepository;StrategicIndicatorsRepository;
app/adms/Controllers/strategicIndicators/StrategicIndicatorsList.php;0;StrategicIndicatorsRepository;StrategicIndicatorsRepository;
app/adms/Controllers/strategicIndicators/UpdateStrategicIndicator.php;0;StrategicIndicatorsRepository;StrategicIndicatorsRepository;
app/adms/Controllers/strategicIndicators/ViewStrategicIndicator.php;0;StrategicIndicatorsRepository;StrategicIndicatorsRepository;
app/adms/Controllers/strategicPlans/AddStrategicPlanObservation.php;0;StrategicPlanObservationsRepository;StrategicPlanObservationsRepository;
app/adms/Controllers/strategicPlans/CreateStrategicPlan.php;0;StrategicPlansRepository|UsersRepository|DepartmentsRepository;StrategicPlansRepository;
app/adms/Controllers/strategicPlans/DeleteStrategicPlan.php;0;StrategicPlansRepository;StrategicPlansRepository;
app/adms/Controllers/strategicPlans/EditStrategicPlan.php;0;StrategicPlansRepository|UsersRepository|DepartmentsRepository;StrategicPlansRepository;
app/adms/Controllers/strategicPlans/ListStrategicPlans.php;0;StrategicPlansRepository;StrategicPlansRepository;
app/adms/Controllers/strategicPlans/StrategicDashboard.php;0;StrategicPlansRepository;StrategicPlansRepository;
app/adms/Controllers/strategicPlans/UpdateStrategicPlan.php;0;StrategicPlansRepository;StrategicPlansRepository;
app/adms/Controllers/strategicPlans/ViewPlanIndicators.php;0;StrategicPlansRepository|StrategicIndicatorsRepository;StrategicPlansRepository|StrategicIndicatorsRepository;
app/adms/Controllers/strategicPlans/ViewStrategicPlan.php;0;StrategicPlansRepository;StrategicPlansRepository;
app/adms/Controllers/strategicPlans/ViewStrategicPlanObservations.php;0;StrategicPlansRepository|StrategicPlanObservationsRepository;StrategicPlansRepository|StrategicPlanObservationsRepository;
app/adms/Controllers/supplier/CreateSupplier.php;0;SupplierRepository;;
app/adms/Controllers/supplier/DeleteSupplier.php;0;SupplierRepository;;
app/adms/Controllers/supplier/ListSuppliers.php;0;PaymentsRepository|SupplierRepository;;
app/adms/Controllers/supplier/ProcessFile.php;0;SupplierRepository;;
app/adms/Controllers/supplier/UpdateSupplier.php;0;SupplierRepository;;
app/adms/Controllers/supplier/ViewSupplier.php;0;SupplierRepository;;
app/adms/Controllers/timeline/CreateTimelinePost.php;0;ButtonPermissionUserRepository|UsersRepository|TimelineRepository|NotificationsRepository;TimelineRepository|NotificationsRepository;
app/adms/Controllers/timeline/DeleteTimelinePost.php;0;TimelineRepository|ButtonPermissionUserRepository;TimelineRepository;
app/adms/Controllers/timeline/Timeline.php;0;NotificationsRepository|TimelineRepository|UsersRepository|ButtonPermissionUserRepository;NotificationsRepository|TimelineRepository;
app/adms/Controllers/timeline/TimelineComment.php;0;TimelineRepository|ButtonPermissionUserRepository|UsersRepository|NotificationsRepository;TimelineRepository|NotificationsRepository;
app/adms/Controllers/timeline/TimelineCommentLike.php;0;ButtonPermissionUserRepository|TimelineRepository|NotificationsRepository;TimelineRepository|NotificationsRepository;
app/adms/Controllers/timeline/TimelineLike.php;0;ButtonPermissionUserRepository|TimelineRepository|NotificationsRepository;TimelineRepository|NotificationsRepository;
app/adms/Controllers/timeline/TimelineMembers.php;0;UsersRepository;;
app/adms/Controllers/timeline/TimelineModerate.php;0;ButtonPermissionUserRepository|TimelineRepository;TimelineRepository;
app/adms/Controllers/timeline/TimelinePostReactions.php;0;ButtonPermissionUserRepository|TimelineRepository;TimelineRepository;
app/adms/Controllers/timeline/TimelineProfile.php;0;UsersRepository|TimelineRepository|ButtonPermissionUserRepository;TimelineRepository;
app/adms/Controllers/timeline/TimelineReport.php;0;ButtonPermissionUserRepository|TimelineRepository;TimelineRepository;
app/adms/Controllers/timeline/TimelineSearchUsers.php;0;UsersRepository;;
app/adms/Controllers/timeline/TimelineShare.php;0;;;
app/adms/Controllers/timeline/TimelineViewComments.php;0;;;
app/adms/Controllers/timeline/UpdateTimelinePost.php;0;TimelineRepository|UsersRepository|NotificationsRepository;TimelineRepository|NotificationsRepository;
app/adms/Controllers/trainings/ApplyTraining.php;0;TrainingsRepository|UsersRepository|TrainingApplicationsRepository|TrainingUsersRepository;;
app/adms/Controllers/trainings/CompletedTrainingsMatrix.php;1;TrainingUsersRepository|UsersRepository|TrainingsRepository|PagesRoutesRepository|TrainingApplicationsRepository|LoginRepository|LogAlteracoesRepository|LogJustificativasRepository;LoginRepository|LogJustificativasRepository;
app/adms/Controllers/trainings/CreateTestData.php;0;TrainingUsersRepository|TrainingsRepository|UsersRepository|TrainingApplicationsRepository;;
app/adms/Controllers/trainings/CreateTraining.php;0;UsersRepository|DepartmentsRepository|TrainingsRepository;;
app/adms/Controllers/trainings/CreateTrainingUser.php;0;UsersRepository|TrainingUsersRepository;;
app/adms/Controllers/trainings/DeleteTraining.php;0;TrainingsRepository;;
app/adms/Controllers/trainings/DeleteTrainingUserLink.php;0;TrainingsRepository|TrainingUsersRepository;;
app/adms/Controllers/trainings/EditCompletedTraining.php;0;;;
app/adms/Controllers/trainings/LinkTrainingUsers.php;0;UsersRepository|TrainingUsersRepository;;
app/adms/Controllers/trainings/ListTrainings.php;0;TrainingsRepository|DepartmentsRepository;;
app/adms/Controllers/trainings/ListTrainingStatus.php;0;TrainingUsersRepository|UsersRepository|DepartmentsRepository|PositionsRepository|TrainingsRepository;;
app/adms/Controllers/trainings/MatrixByUser.php;0;TrainingUsersRepository|UsersRepository|DepartmentsRepository|PositionsRepository|TrainingsRepository;;
app/adms/Controllers/trainings/NewTrainingVersion.php;0;TrainingsRepository;;
app/adms/Controllers/trainings/SaveTrainingUserLink.php;0;TrainingsRepository|TrainingUsersRepository;;
app/adms/Controllers/trainings/ScheduleTraining.php;0;TrainingsRepository|UsersRepository|TrainingApplicationsRepository|TrainingUsersRepository;;
app/adms/Controllers/trainings/SendNotification.php;0;;;
app/adms/Controllers/trainings/SyncTrainingLinks.php;0;UsersRepository|PositionsRepository|TrainingUsersRepository;;
app/adms/Controllers/trainings/TestNotification.php;0;;;
app/adms/Controllers/trainings/TrainingDashboard.php;0;TrainingUsersRepository|TrainingApplicationsRepository|TrainingsRepository|UsersRepository|DepartmentsRepository|PositionsRepository;;
app/adms/Controllers/trainings/TrainingHistory.php;0;TrainingApplicationsRepository|TrainingUsersRepository|UsersRepository|TrainingsRepository;;
app/adms/Controllers/trainings/TrainingKpiDashboard.php;0;TrainingUsersRepository|TrainingApplicationsRepository|TrainingsRepository|UsersRepository|DepartmentsRepository|PositionsRepository;;
app/adms/Controllers/trainings/TrainingMatrixManager.php;0;UsersRepository|PositionsRepository|TrainingsRepository|TrainingUsersRepository;;
app/adms/Controllers/trainings/TrainingMatrixService.php;0;UsersRepository|TrainingPositionsRepository|TrainingUsersRepository|TrainingsRepository;;
app/adms/Controllers/trainings/TrainingNotificationService.php;0;TrainingUsersRepository|UsersRepository|TrainingsRepository;;
app/adms/Controllers/trainings/TrainingPositions.php;0;TrainingsRepository|TrainingPositionsRepository|PositionsRepository;;
app/adms/Controllers/trainings/TrainingVersionAudit.php;0;TrainingsRepository;;
app/adms/Controllers/trainings/UpdateTraining.php;0;TrainingsRepository|DepartmentsRepository|UsersRepository;;
app/adms/Controllers/trainings/UpdateTrainingMatrix.php;0;;;
app/adms/Controllers/trainings/ViewTraining.php;0;TrainingsRepository|TrainingPositionsRepository|TrainingUsersRepository|PositionsRepository;;
app/adms/Controllers/trainings/ViewTrainingHistory.php;0;TrainingsRepository|UsersRepository|TrainingUsersRepository|TrainingApplicationsRepository;;
app/adms/Controllers/users/CreateUser.php;0;DepartmentsRepository|PositionsRepository|UsersRepository|WorkShiftsRepository;;
app/adms/Controllers/users/DeleteUser.php;0;UsersRepository|TrainingUsersRepository;;
app/adms/Controllers/users/DeleteUserImage.php;0;UsersRepository|UserImageRepository;UserImageRepository;
app/adms/Controllers/users/ExportUsersExcel.php;0;UsersRepository;;
app/adms/Controllers/users/ExportUsersPdf.php;0;UsersRepository;;
app/adms/Controllers/users/ForcePasswordChange.php;0;UsersRepository|AdmsPasswordPolicyRepository|LgpdTermosRepository;;
app/adms/Controllers/users/ImportUsers.php;0;UsersRepository;;
app/adms/Controllers/users/ListUsers.php;0;UsersRepository|WorkShiftsRepository;;
app/adms/Controllers/users/MyCalendar.php;0;UserCalendarRepository;;
app/adms/Controllers/users/OrganizationChart.php;0;UsersRepository;;
app/adms/Controllers/users/Profile.php;0;UsersRepository;;
app/adms/Controllers/users/UpdateEmploymentHistory.php;0;EmploymentHistoryRepository|UsersRepository;EmploymentHistoryRepository;
app/adms/Controllers/users/UpdatePassword.php;0;UsersRepository;;
app/adms/Controllers/users/UpdatePasswordUser.php;0;UsersRepository;;
app/adms/Controllers/users/UpdateUser.php;0;UsersRepository|DepartmentsRepository|PositionsRepository|WorkShiftsRepository;;
app/adms/Controllers/users/UpdateUserImage.php;0;UserImageRepository;UserImageRepository;
app/adms/Controllers/users/UpdateUserImageOnly.php;0;UserImageRepository;UserImageRepository;
app/adms/Controllers/users/ViewUser.php;0;UsersRepository|UsersAccessLevelsRepository|UsersDepartmentsRepository|EmploymentHistoryRepository;UsersAccessLevelsRepository|EmploymentHistoryRepository;
app/adms/Controllers/workShifts/CreateWorkShift.php;0;WorkShiftsRepository;;
app/adms/Controllers/workShifts/DeleteWorkShift.php;0;WorkShiftsRepository;;
app/adms/Controllers/workShifts/ListWorkShifts.php;0;WorkShiftsRepository;;
app/adms/Controllers/workShifts/UpdateWorkShift.php;0;WorkShiftsRepository;;
app/adms/Controllers/workShifts/ViewWorkShift.php;0;WorkShiftsRepository;;
